course,features,accuracy,f1,precision,recall,confusion_matrix
course_stages_data/BBB2013B_60.csv,"[  1  13  15  19  27  33  36  43  65  71  72  81 105 137 173 179 180 183
 207 292]",0.6440677966101694,0.6197938172015939,0.63688319161483,0.6440677966101694,"[[ 76  12  13   0]
 [  3 113   2  12]
 [ 29  32  29   2]
 [  0  19   2  10]]"
course_stages_data/EEE2014J_90.csv,"[  2  12  16  19  26  28  37  42  51  58  63  75  81  83  86  90  93  94
 101 104]",0.7563025210084033,0.7472793763079921,0.7469816523240668,0.7563025210084033,"[[48  1 12  0]
 [ 0 96  2  8]
 [11  6 23  0]
 [ 0 18  0 13]]"
course_stages_data/CCC2014J_90.csv,"[  1   2  35  43  44  55  61  65  76  77  82  86 116 126 128 134 137 169
 174 196]",0.748,0.7241017421261481,0.7330793950183041,0.748,"[[203   4   9   0]
 [  2 123   6  11]
 [ 28  30  21   2]
 [  0  32   2  27]]"
course_stages_data/GGG2014J_90.csv,"[  4  10  11  15  17  19  32  38  39  50  51  52  62  67  82  85  88  99
 103 106]",0.72,0.6868802850821806,0.7320193327422243,0.72,"[[18  1  6  0]
 [ 0 62  1  1]
 [10  3 23  0]
 [ 0 17  3  5]]"
course_stages_data/EEE2014J_10.csv,[ 1  2  3 12 14 15 17 18 24 27 48 49 55 56 59 74 76 81 84 86],0.5084033613445378,0.49391469635925295,0.49887230653629827,0.5084033613445378,"[[26 26  9  0]
 [ 8 75 14  9]
 [13 13 13  1]
 [ 0 21  3  7]]"
course_stages_data/AAA2013J_80.csv,"[  7   9  11  13  15  21  24  28  52  53  63  64  66  78  80  84  90 191
 193 207]",0.8181818181818182,0.8039599023224094,0.805715914179864,0.8181818181818182,"[[10  1  1  0]
 [ 0 49  0  3]
 [ 1  4  4  0]
 [ 0  4  0  0]]"
course_stages_data/FFF2014J_10.csv,"[  2  19  21  23  32  34  36  40  71  75  89 102 127 137 151 172 179 180
 184 206]",0.5306553911205074,0.5146735302452173,0.5206655138990598,0.5306553911205074,"[[ 91  48  28   4]
 [ 17 131  15   9]
 [ 32  32  14   1]
 [  6  25   5  15]]"
course_stages_data/AAA2014J_40.csv,"[  6   8  32  34  39  50  69  72  73  75  78  89 112 122 127 155 158 166
 176 177]",0.7671232876712328,0.7473219186423825,0.7660469667318983,0.7671232876712328,"[[ 7  6  0  0]
 [ 2 43  0  1]
 [ 1  3  5  0]
 [ 0  4  0  1]]"
course_stages_data/EEE2013J_30.csv,[ 2  5 10 19 20 23 26 27 31 33 36 44 45 49 52 53 55 56 61 66],0.6682464454976303,0.6390260559638813,0.6669533371322056,0.6682464454976303,"[[33 12  3  1]
 [ 0 89  4  4]
 [ 8 20 11  1]
 [ 0 17  0  8]]"
course_stages_data/CCC2014B_100.csv,"[ 12  16  17  19  27  33  50  52  57  67  73  81  82  93 103 105 108 119
 152 160]",0.75,0.7184864167829456,0.7470653495420269,0.75,"[[172   3   5   0]
 [  0  84   3   7]
 [ 36  16  23   0]
 [  0  27   0  12]]"
